Update Date and Time (ISO),Update Duration (ms),Reading Date and Time (ISO),Air pressure (mb),Air temperature (C),Sea temperature (C),Tide height (m),Visibility (nm),Wind direction (deg),Wind gust speed (kn),Wind speed (kn)
2007-08-18T02:20:34,110,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:21:34,109,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:22:34,93,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:23:34,109,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:24:34,94,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:25:34,110,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:26:34,94,2007-08-18T02:15:00,1015.00,16.30,18.40,4.30,22.00,214.00,14.60,11.30
2007-08-18T02:27:34,110,2007-08-18T02:20:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.60
2007-08-18T02:28:34,109,2007-08-18T02:20:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.60
2007-08-18T02:29:34,109,2007-08-18T02:20:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.60
2007-08-18T02:30:34,109,2007-08-18T02:20:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.60
2007-08-18T02:31:34,109,2007-08-18T02:20:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.60
2007-08-18T02:32:34,110,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:33:34,110,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:34:34,156,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:35:34,93,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:36:34,109,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:37:34,109,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:38:34,94,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:39:34,94,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:40:34,94,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:41:34,109,2007-08-18T02:30:00,1015.00,16.30,18.50,4.40,22.00,213.00,15.10,12.70
2007-08-18T02:42:34,109,2007-08-18T02:35:00,1015.00,16.40,18.50,4.40,22.00,214.00,16.10,13.20
2007-08-18T02:43:34,94,2007-08-18T02:35:00,1015.00,16.40,18.50,4.40,22.00,214.00,16.10,13.20
2007-08-18T02:44:34,109,2007-08-18T02:35:00,1015.00,16.40,18.50,4.40,22.00,214.00,16.10,13.20
2007-08-18T02:45:34,110,2007-08-18T02:35:00,1015.00,16.40,18.50,4.40,22.00,214.00,16.10,13.20
2007-08-18T02:46:34,110,2007-08-18T02:35:00,1015.00,16.40,18.50,4.40,22.00,214.00,16.10,13.20
2007-08-18T02:47:34,110,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:48:34,93,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:49:34,109,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:50:34,94,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:51:34,109,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:52:34,110,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:53:34,110,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:54:34,109,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:55:34,93,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:56:34,109,2007-08-18T02:45:00,1015.00,16.20,18.50,4.40,22.00,214.00,15.10,11.90
2007-08-18T02:57:34,109,2007-08-18T02:50:00,1015.00,16.40,18.60,4.40,22.00,212.00,16.20,13.20
2007-08-18T02:58:34,110,2007-08-18T02:50:00,1015.00,16.40,18.60,4.40,22.00,212.00,16.20,13.20
2007-08-18T02:59:34,110,2007-08-18T02:50:00,1015.00,16.40,18.60,4.40,22.00,212.00,16.20,13.20
2007-08-18T03:00:34,94,2007-08-18T02:50:00,1015.00,16.40,18.60,4.40,22.00,212.00,16.20,13.20
2007-08-18T03:01:34,109,2007-08-18T02:50:00,1015.00,16.40,18.60,4.40,22.00,212.00,16.20,13.20
2007-08-18T03:02:34,109,2007-08-18T02:55:00,1015.00,16.30,18.60,4.40,22.00,215.00,17.20,13.70
2007-08-18T03:03:34,109,2007-08-18T02:55:00,1015.00,16.30,18.60,4.40,22.00,215.00,17.20,13.70
2007-08-18T03:04:34,109,2007-08-18T02:55:00,1015.00,16.30,18.60,4.40,22.00,215.00,17.20,13.70
2007-08-18T03:05:34,110,2007-08-18T02:55:00,1015.00,16.30,18.60,4.40,22.00,215.00,17.20,13.70
2007-08-18T03:06:34,109,2007-08-18T02:55:00,1015.00,16.30,18.60,4.40,22.00,215.00,17.20,13.70
2007-08-18T03:07:34,110,2007-08-18T03:00:00,1015.00,16.30,18.60,4.40,22.00,217.00,16.30,13.50
2007-08-18T03:08:34,110,2007-08-18T03:00:00,1015.00,16.30,18.60,4.40,22.00,217.00,16.30,13.50
2007-08-18T03:09:34,110,2007-08-18T03:00:00,1015.00,16.30,18.60,4.40,22.00,217.00,16.30,13.50
2007-08-18T03:10:34,109,2007-08-18T03:00:00,1015.00,16.30,18.60,4.40,22.00,217.00,16.30,13.50
2007-08-18T03:11:34,109,2007-08-18T03:00:00,1015.00,16.30,18.60,4.40,22.00,217.00,16.30,13.50
2007-08-18T03:12:34,109,2007-08-18T03:05:00,1015.00,16.20,18.60,4.40,22.00,217.00,15.90,13.10
2007-08-18T03:13:34,109,2007-08-18T03:05:00,1015.00,16.20,18.60,4.40,22.00,217.00,15.90,13.10
2007-08-18T03:14:34,110,2007-08-18T03:05:00,1015.00,16.20,18.60,4.40,22.00,217.00,15.90,13.10
2007-08-18T03:15:34,110,2007-08-18T03:05:00,1015.00,16.20,18.60,4.40,22.00,217.00,15.90,13.10
2007-08-18T03:16:34,125,2007-08-18T03:05:00,1015.00,16.20,18.60,4.40,22.00,217.00,15.90,13.10
2007-08-18T03:17:34,109,2007-08-18T03:10:00,1015.00,16.30,18.60,4.40,22.00,213.00,17.90,13.70
2007-08-18T03:18:34,125,2007-08-18T03:10:00,1015.00,16.30,18.60,4.40,22.00,213.00,17.90,13.70
2007-08-18T03:19:34,125,2007-08-18T03:10:00,1015.00,16.30,18.60,4.40,22.00,213.00,17.90,13.70
2007-08-18T03:20:34,109,2007-08-18T03:10:00,1015.00,16.30,18.60,4.40,22.00,213.00,17.90,13.70
2007-08-18T03:21:34,110,2007-08-18T03:10:00,1015.00,16.30,18.60,4.40,22.00,213.00,17.90,13.70
2007-08-18T03:22:34,125,2007-08-18T03:15:00,1014.00,16.20,18.60,4.40,22.00,212.00,14.70,11.90
2007-08-18T03:23:34,109,2007-08-18T03:15:00,1014.00,16.20,18.60,4.40,22.00,212.00,14.70,11.90
2007-08-18T03:24:34,109,2007-08-18T03:15:00,1014.00,16.20,18.60,4.40,22.00,212.00,14.70,11.90
2007-08-18T03:25:34,109,2007-08-18T03:15:00,1014.00,16.20,18.60,4.40,22.00,212.00,14.70,11.90
2007-08-18T03:26:34,109,2007-08-18T03:15:00,1014.00,16.20,18.60,4.40,22.00,212.00,14.70,11.90
2007-08-18T03:27:34,125,2007-08-18T03:20:00,1014.00,16.30,18.60,4.30,22.00,211.00,13.90,11.50
2007-08-18T03:28:34,110,2007-08-18T03:20:00,1014.00,16.30,18.60,4.30,22.00,211.00,13.90,11.50
2007-08-18T03:29:34,125,2007-08-18T03:20:00,1014.00,16.30,18.60,4.30,22.00,211.00,13.90,11.50
2007-08-18T03:30:34,109,2007-08-18T03:20:00,1014.00,16.30,18.60,4.30,22.00,211.00,13.90,11.50
2007-08-18T03:31:34,109,2007-08-18T03:20:00,1014.00,16.30,18.60,4.30,22.00,211.00,13.90,11.50
2007-08-18T03:32:34,109,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:33:34,109,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:34:34,125,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:35:34,110,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:36:34,125,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:37:34,109,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:38:34,109,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:39:34,125,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:40:34,125,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:41:34,110,2007-08-18T03:30:00,1014.00,16.30,18.60,4.30,22.00,213.00,15.10,12.40
2007-08-18T03:42:34,110,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:43:34,125,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:44:34,109,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:45:34,125,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:46:34,125,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:47:34,110,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:48:34,110,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:49:34,109,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:50:34,109,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:51:34,125,2007-08-18T03:35:00,1014.00,16.40,18.60,4.30,22.00,214.00,17.10,13.40
2007-08-18T03:52:34,109,2007-08-18T03:45:00,1014.00,16.30,18.60,4.30,22.00,208.00,15.90,13.30
2007-08-18T03:53:34,125,2007-08-18T03:45:00,1014.00,16.30,18.60,4.30,22.00,208.00,15.90,13.30
2007-08-18T03:54:34,125,2007-08-18T03:45:00,1014.00,16.30,18.60,4.30,22.00,208.00,15.90,13.30
2007-08-18T03:55:34,110,2007-08-18T03:45:00,1014.00,16.30,18.60,4.30,22.00,208.00,15.90,13.30
2007-08-18T03:56:34,109,2007-08-18T03:45:00,1014.00,16.30,18.60,4.30,22.00,208.00,15.90,13.30
2007-08-18T03:57:34,109,2007-08-18T03:50:00,1014.00,16.40,18.60,4.30,22.00,210.00,15.40,12.70
2007-08-18T03:58:34,125,2007-08-18T03:50:00,1014.00,16.40,18.60,4.30,22.00,210.00,15.40,12.70
2007-08-18T03:59:34,125,2007-08-18T03:50:00,1014.00,16.40,18.60,4.30,22.00,210.00,15.40,12.70
2007-08-18T04:00:34,125,2007-08-18T03:50:00,1014.00,16.40,18.60,4.30,22.00,210.00,15.40,12.70
2007-08-18T04:01:34,110,2007-08-18T03:50:00,1014.00,16.40,18.60,4.30,22.00,210.00,15.40,12.70
2007-08-18T04:02:34,125,2007-08-18T03:55:00,1014.00,16.20,18.60,4.30,22.00,210.00,15.40,13.50
2007-08-18T04:03:34,109,2007-08-18T03:55:00,1014.00,16.20,18.60,4.30,22.00,210.00,15.40,13.50
2007-08-18T04:04:34,109,2007-08-18T03:55:00,1014.00,16.20,18.60,4.30,22.00,210.00,15.40,13.50
2007-08-18T04:05:34,125,2007-08-18T03:55:00,1014.00,16.20,18.60,4.30,22.00,210.00,15.40,13.50
2007-08-18T04:06:34,125,2007-08-18T03:55:00,1014.00,16.20,18.60,4.30,22.00,210.00,15.40,13.50
2007-08-18T04:07:34,110,2007-08-18T04:00:00,1014.00,16.30,18.60,4.30,22.00,207.00,17.50,12.90
2007-08-18T04:08:34,125,2007-08-18T04:00:00,1014.00,16.30,18.60,4.30,22.00,207.00,17.50,12.90
2007-08-18T04:09:34,109,2007-08-18T04:00:00,1014.00,16.30,18.60,4.30,22.00,207.00,17.50,12.90
2007-08-18T04:10:34,125,2007-08-18T04:00:00,1014.00,16.30,18.60,4.30,22.00,207.00,17.50,12.90
2007-08-18T04:11:34,125,2007-08-18T04:00:00,1014.00,16.30,18.60,4.30,22.00,207.00,17.50,12.90
2007-08-18T04:12:34,109,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:13:34,109,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:14:34,125,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:15:34,109,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:16:34,125,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:17:34,110,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:18:34,125,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:19:34,125,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:20:34,109,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:21:34,109,2007-08-18T04:10:00,1014.00,16.30,18.70,4.30,22.00,205.00,15.60,13.20
2007-08-18T04:22:34,125,2007-08-18T04:15:00,1014.00,16.40,18.70,4.30,22.00,207.00,16.30,13.20
2007-08-18T04:23:34,110,2007-08-18T04:15:00,1014.00,16.40,18.70,4.30,22.00,207.00,16.30,13.20
2007-08-18T04:24:34,110,2007-08-18T04:15:00,1014.00,16.40,18.70,4.30,22.00,207.00,16.30,13.20
2007-08-18T04:25:34,109,2007-08-18T04:15:00,1014.00,16.40,18.70,4.30,22.00,207.00,16.30,13.20
2007-08-18T04:26:34,109,2007-08-18T04:15:00,1014.00,16.40,18.70,4.30,22.00,207.00,16.30,13.20
2007-08-18T04:27:34,125,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:28:34,125,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:29:34,125,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:30:34,125,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:31:34,125,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:32:34,110,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:33:34,110,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:34:34,140,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:35:34,125,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:36:34,109,2007-08-18T04:25:00,1014.00,16.30,18.60,4.30,22.00,205.00,17.30,13.30
2007-08-18T04:37:34,125,2007-08-18T04:30:00,1014.00,16.20,18.60,4.30,12.00,205.00,15.30,12.90
2007-08-18T04:38:34,125,2007-08-18T04:30:00,1014.00,16.20,18.60,4.30,12.00,205.00,15.30,12.90
2007-08-18T04:39:34,125,2007-08-18T04:30:00,1014.00,16.20,18.60,4.30,12.00,205.00,15.30,12.90
2007-08-18T04:40:34,125,2007-08-18T04:30:00,1014.00,16.20,18.60,4.30,12.00,205.00,15.30,12.90
2007-08-18T04:41:34,109,2007-08-18T04:30:00,1014.00,16.20,18.60,4.30,12.00,205.00,15.30,12.90
2007-08-18T04:42:34,125,2007-08-18T04:35:00,1014.00,16.20,18.70,4.30,7.00,203.00,16.90,13.20
2007-08-18T04:43:34,125,2007-08-18T04:35:00,1014.00,16.20,18.70,4.30,7.00,203.00,16.90,13.20
2007-08-18T04:44:34,125,2007-08-18T04:35:00,1014.00,16.20,18.70,4.30,7.00,203.00,16.90,13.20
2007-08-18T04:45:34,125,2007-08-18T04:35:00,1014.00,16.20,18.70,4.30,7.00,203.00,16.90,13.20
2007-08-18T04:46:34,125,2007-08-18T04:35:00,1014.00,16.20,18.70,4.30,7.00,203.00,16.90,13.20
2007-08-18T04:47:34,125,2007-08-18T04:40:00,1014.00,16.20,18.70,4.30,22.00,204.00,14.10,11.10
2007-08-18T04:48:34,125,2007-08-18T04:40:00,1014.00,16.20,18.70,4.30,22.00,204.00,14.10,11.10
2007-08-18T04:49:34,125,2007-08-18T04:40:00,1014.00,16.20,18.70,4.30,22.00,204.00,14.10,11.10
2007-08-18T04:50:34,109,2007-08-18T04:40:00,1014.00,16.20,18.70,4.30,22.00,204.00,14.10,11.10
2007-08-18T04:51:34,110,2007-08-18T04:40:00,1014.00,16.20,18.70,4.30,22.00,204.00,14.10,11.10
2007-08-18T04:52:34,125,2007-08-18T04:45:00,1014.00,16.20,18.60,4.30,22.00,208.00,16.50,13.20
2007-08-18T04:53:34,125,2007-08-18T04:45:00,1014.00,16.20,18.60,4.30,22.00,208.00,16.50,13.20
2007-08-18T04:54:34,125,2007-08-18T04:45:00,1014.00,16.20,18.60,4.30,22.00,208.00,16.50,13.20
2007-08-18T04:55:34,125,2007-08-18T04:45:00,1014.00,16.20,18.60,4.30,22.00,208.00,16.50,13.20
2007-08-18T04:56:34,125,2007-08-18T04:45:00,1014.00,16.20,18.60,4.30,22.00,208.00,16.50,13.20
2007-08-18T04:57:34,125,2007-08-18T04:55:00,1014.00,16.10,18.60,4.30,22.00,207.00,14.20,12.00
2007-08-18T04:58:34,125,2007-08-18T04:55:00,1014.00,16.10,18.60,4.30,22.00,207.00,14.20,12.00
2007-08-18T04:59:34,125,2007-08-18T04:55:00,1014.00,16.10,18.60,4.30,22.00,207.00,14.20,12.00
2007-08-18T05:00:34,125,2007-08-18T04:55:00,1014.00,16.10,18.60,4.30,22.00,207.00,14.20,12.00
2007-08-18T05:01:34,125,2007-08-18T04:55:00,1014.00,16.10,18.60,4.30,22.00,207.00,14.20,12.00
2007-08-18T05:02:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:03:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:04:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:05:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:06:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:07:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:08:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:09:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:10:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:11:34,125,2007-08-18T05:00:00,1013.00,16.10,18.60,4.20,18.00,202.00,14.20,10.50
2007-08-18T05:12:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:13:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:14:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:15:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:16:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:17:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:18:34,141,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:19:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:20:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:21:34,125,2007-08-18T05:10:00,1013.00,16.10,18.70,4.20,22.00,198.00,12.60,11.00
2007-08-18T05:22:34,125,2007-08-18T05:15:00,1013.00,16.10,18.60,4.20,15.00,199.00,12.70,10.10
2007-08-18T05:23:34,125,2007-08-18T05:15:00,1013.00,16.10,18.60,4.20,15.00,199.00,12.70,10.10
2007-08-18T05:24:34,125,2007-08-18T05:15:00,1013.00,16.10,18.60,4.20,15.00,199.00,12.70,10.10
2007-08-18T05:25:34,125,2007-08-18T05:15:00,1013.00,16.10,18.60,4.20,15.00,199.00,12.70,10.10
2007-08-18T05:26:34,125,2007-08-18T05:15:00,1013.00,16.10,18.60,4.20,15.00,199.00,12.70,10.10
2007-08-18T05:27:34,125,2007-08-18T05:20:00,1013.00,16.10,18.60,4.10,22.00,199.00,11.20,9.30
2007-08-18T05:28:34,125,2007-08-18T05:20:00,1013.00,16.10,18.60,4.10,22.00,199.00,11.20,9.30
2007-08-18T05:29:34,125,2007-08-18T05:20:00,1013.00,16.10,18.60,4.10,22.00,199.00,11.20,9.30
2007-08-18T05:30:34,125,2007-08-18T05:20:00,1013.00,16.10,18.60,4.10,22.00,199.00,11.20,9.30
2007-08-18T05:31:34,141,2007-08-18T05:20:00,1013.00,16.10,18.60,4.10,22.00,199.00,11.20,9.30
2007-08-18T05:32:34,141,2007-08-18T05:30:00,1013.00,16.10,18.60,4.00,22.00,197.00,11.80,10.60
2007-08-18T05:33:34,140,2007-08-18T05:30:00,1013.00,16.10,18.60,4.00,22.00,197.00,11.80,10.60
2007-08-18T05:34:34,140,2007-08-18T05:30:00,1013.00,16.10,18.60,4.00,22.00,197.00,11.80,10.60
2007-08-18T05:35:34,125,2007-08-18T05:30:00,1013.00,16.10,18.60,4.00,22.00,197.00,11.80,10.60
2007-08-18T05:36:34,125,2007-08-18T05:30:00,1013.00,16.10,18.60,4.00,22.00,197.00,11.80,10.60
2007-08-18T05:37:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:38:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:39:34,126,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:40:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:41:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:42:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:43:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:44:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:45:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:46:34,125,2007-08-18T05:35:00,1013.00,16.10,18.60,4.00,10.00,196.00,14.30,10.80
2007-08-18T05:47:34,125,2007-08-18T05:40:00,1013.00,16.20,18.60,3.90,11.00,199.00,14.00,10.40
2007-08-18T05:48:34,125,2007-08-18T05:40:00,1013.00,16.20,18.60,3.90,11.00,199.00,14.00,10.40
2007-08-18T05:49:34,125,2007-08-18T05:40:00,1013.00,16.20,18.60,3.90,11.00,199.00,14.00,10.40
2007-08-18T05:50:34,140,2007-08-18T05:40:00,1013.00,16.20,18.60,3.90,11.00,199.00,14.00,10.40
2007-08-18T05:51:34,125,2007-08-18T05:40:00,1013.00,16.20,18.60,3.90,11.00,199.00,14.00,10.40
2007-08-18T05:52:34,141,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:53:34,125,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:54:34,125,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:55:34,125,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:56:34,125,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:57:34,140,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:58:34,141,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T05:59:34,125,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T06:00:34,141,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T06:01:34,125,2007-08-18T05:50:00,1013.00,16.20,18.60,3.80,18.00,201.00,14.30,11.00
2007-08-18T06:02:34,125,2007-08-18T05:55:00,1013.00,16.20,18.60,3.70,22.00,200.00,15.70,12.00
2007-08-18T06:03:34,125,2007-08-18T05:55:00,1013.00,16.20,18.60,3.70,22.00,200.00,15.70,12.00
2007-08-18T06:04:34,125,2007-08-18T05:55:00,1013.00,16.20,18.60,3.70,22.00,200.00,15.70,12.00
2007-08-18T06:05:34,141,2007-08-18T05:55:00,1013.00,16.20,18.60,3.70,22.00,200.00,15.70,12.00
2007-08-18T06:06:34,141,2007-08-18T05:55:00,1013.00,16.20,18.60,3.70,22.00,200.00,15.70,12.00
